prod-descr;prod-marca;prod-detalhe;prod-fps;toque seco;todos os tipos de pele;resistente à água;rápida absorção;textura leve;ação antioxidante;controle de oleosidade;possui textura;radicais livres;ácido hialurônico;efeito matte;oil free;oil control;pele oleosa;linhas de expressão;previne o envelhecimento;alta cobertura;previne rugas;uso diário;dermatologicamente testado;textura ultraleve;water gel
Protetor Solar Facial Hidratante Garnier Skin - Uniform & Matte Vitamina C FPS 50 - Negra; Garnier Skin;Brinde Card Sample Banderas Secret Woman 1Un (Imagem Ilustrativa);50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Hidratante Garnier Skin - Uniform & Matte Vitamina C FPS 50 - Negra; Garnier Skin;Brinde Card Sample Banderas Icon Woman 1Un (Imagem Ilustrativa);50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Hidratante Garnier Skin - Uniform & Matte Vitamina C FPS 50 - Negra; Garnier Skin;Brinde Card Sample Banderas Secret Woman 1Un (Imagem Ilustrativa) Brinde Sachê Duplo Lola Cosmetics Shampoo + Másc Hidrant Chocobomb 10ml (Imagem Ilustrativa);50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Hidratante Garnier Skin - Uniform & Matte Vitamina C FPS 50 - Negra; Garnier Skin;SEM DETALHE;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Hidratante Garnier Uniform & Matte Vitamina C FPS30 - 15g; Garnier Skin;Brinde Card Sample Banderas Icon Woman 1Un (Imagem Ilustrativa);30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Hidratante Garnier Uniform & Matte Vitamina C FPS30 - 15g; Garnier Skin;"Oleosidade, sol, poluição: Nossa pele é exposta diariamente a diversas agressões e merece um cuidado especial.  Pensando nisso, Garnier criou o novo Protetor Hidratante Facial Uniform & Matte, com FPS 30 e Vitamina C com ação antioxidante, que controla a oleosidade, uniformiza e reduz imperfeições da pele.  Benefícios: • Pele uniformizada e brilho controlado instantaneamente; • Sensação de pele limpa; • Efeito Matte por 12h; • Proteção Solar UVA/UVB; • Reduz marcas relacionadas a imperfeições em 1 semana, deixando a pele mais lisa e uniforme.  O produto reduz marcas em até uma semana e prolonga a sensação de limpa, garantindo o efeito matte 12 horas graças a combinação de ativos naturais: • Vitamina c: poderoso anti-oxidante estimulador de colágeno que regenera, unifica e reduz as imperfeições. • Aha de limão: ativo natural que controla oleosidade sem agredir, garantindo toque seco por 12 horas. • FPS 30: garante proteção solar diária uva/uvb, prevenindo manchas solares.  Nossa tecnologia:  O produto reduz marcas em uma semana e prolonga a sensação de limpa, garantindo o efeito matte 12 horas graças à combinação de ativos naturais:  - Vitamina c: poderoso antioxidante estimulador de colágeno que regenera, unifica e reduz as imperfeições. - Aha de limão: ativo natural que controla oleosidade sem agredir, garantindo toque seco por 12 horas. - FPS 30: garante proteção solar diária uva/uvb, prevenindo manchas solares.  Modo de usar: Aplicar suavemente no rosto com as mãos, evitando o contorno dos olhos. Massagear delicadamente em movimentos circulares. Sem enxágue.";30;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Hidratante Garnier Uniform & Matte Vitamina C FPS30 - 15g; Garnier Skin;SEM DETALHE;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Hidratante Garnier Uniform & Matte Vitamina C FPS30 - 15g; Garnier Skin;Brinde Card Sample Banderas Secret Woman 1Un (Imagem Ilustrativa);30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Hidratante Garnier Uniform & Matte Vitamina C FPS30 - 15g; Garnier Skin;Brinde Card Sample Banderas Secret Woman 1Un (Imagem Ilustrativa) Brinde Sachê Duplo Lola Cosmetics Shampoo + Másc Hidrant Chocobomb 10ml (Imagem Ilustrativa);30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ISDIN  Eryfotona AK-NMSC Fluid FPS 99 - Protetor Solar Facial 50ml ; ISDIN ;Protetor solar fluído com FPS 99 para peles extremamente sensíveis. ISDIN Eryfotona AK-NMSC Fluid FPS 99 bloqueia os danos causados pelos raios UVA e UVB e protege a pele durante a fase de tratamento médico. ISDIN Eryfotona AK-NMSC Fluid FPS 99 conta com a tecnologia DNA Repairsomes, composta por fotolíase encapsulada em lipossomas e filtros solares que previnem os danos causados ao DNA celular da pele pelos raios ultravioletas, como a queratose actínica (AK) ou o câncer de pele não melanoma (NMSC).A textura leve e fluída de ISDIN Eryfotona AK-NMSC Fluid FPS 99 é rapidamente absorvida pela pele e possui alta resistência à água.;99;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ISDIN  Eryfotona AK-NMSC Fluid FPS 99 - Protetor Solar Facial 50ml ; ISDIN ;          Protetor solar fluído com FPS 99 para peles extremamente sensíveis. ISDIN Eryfotona AK-NMSC Fluid FPS 99 bloqueia os danos causados pelos raios UVA e UVB e protege a pele durante a fase de tratamento médico.                               ISDIN Eryfotona AK-NMSC Fluid FPS 99 conta com a tecnologia DNA Repairsomes, composta por fotolíase encapsulada em lipossomas e filtros solares que previnem os danos causados ao DNA celular da pele pelos raios ultravioletas, como a queratose actínica (AK) ou o câncer de pele não melanoma (NMSC).                              A textura leve e fluída de ISDIN Eryfotona AK-NMSC Fluid FPS 99 é rapidamente absorvida pela pele e possui alta resistência à água.                             ;99;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ISDIN  Foto Ultra Active Unify FPS 99 - Protetor Solar Facial 50ml ; ISDIN ;Protetor solar facial com FPS 99 para todos os tipos de peles. ISDIN Foto Ultra Active Unify Fusion Fluid FPS 99 protege a pele dos raios solares. Clareia e unifica o tom da pele enquanto reduz e previne alterações pigmentares causadas pelo sol. Com fator altíssimo de proteção solar, ISDIN Foto Ultra Active Unify Fusion Fluid FPS 99 regula a produção de melanina e auxilia no bloqueio do processo de pigmentação. Sua textura fluída se funde à pele para uma aparência natural com toque suave e delicado. ;99;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ISDIN  Foto Ultra Age Repair 5 Stars FPS50 - Protetor Solar Facial 50ml ; ISDIN ;Protetor solar facial para todos os tipos de pele. ISDIN Foto Ultra Age Repair 5 Stars FPS 50 conta com tripla ação contra o fotoenvelhecimento: protege, repara e recupera a pele.ISDIN Foto Ultra Age Repair 5 Stars FPS 50 é um protetor solar facial em fase aquosa, com tripla ação contra o fotoenvelhecimento e ação antipoluição, textura ultraleve e rápida absorção para uso diário. Oferece alta proteção de FPS 50 que ajuda a prevenir os danos causados pelo sol. Além disso, auxilia a reparar os danos solares acumulados a nível celular e reverte os sinais visíveis de fotoenvelhecimento.Testado dermatologicamente.;50;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
 ISDIN  Foto Ultra Spot Prevent FPS 99 - Protetor Solar Facial 50ml ; ISDIN ;Protetor solar facial com FPS 99 para todos os tipos de pele. ISDIN Foto Ultra Spot Prevent Fusion Fluid FPS 99 protege a pele dos raios UVA e UVB. Possui altíssima proteção que previne o aparecimento de hiperpigmentações causadas pela exposição solar. O Protetor Solar Facial ISDIN Foto Ultra Spot Prevent Fusion Fluid FPS 99 ajuda a prevenir alterações na pigmentação da pele porque possui fator de proteção UVA 3 vezes maior do que o mínimo exigido para um FPS 50+ frente a radiação UVA, que a principal responsável pelas manchas escuras causadas pela exposição solar, o que contribui para um rosto com tom uniforme e homogêneo. Possui textura fluida devido a tecnologia Fusio Fluid® conferindo rápida absorção pela pele, conferindo incrível sensação de leveza e toque seco, além de ser resistente a água.Além de todos esses benefícios, o Protetor Solar FacialISDIN Foto Ultra Spot Prevent Fusion Fluid FPS 99 possui Ácido Hialurônico na sua formulação. Incrivelmente fantástico para te acompanhar na bolsa te deixando mais protegida.;99;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ISDIN  Fotoprotector Fusion Water 5 Stars FPS 60 - Protetor Solar Facial 50ml ; ISDIN ;Protetor solar facial para todos os tipos de peles, especialmente oleosas. ISDIN Fusion Water FPS 60 oferece alta proteção UVB/UVA ao rosto.O Protetor Solar ISDIN Fusion Water 5 Stars FPS 60 controla o excesso de oleosidade da pele através de uma textura leve e de rápida absorção que oferece toque seco graças a sua fórmula livre de óleos.A ação do protetorsolar ISDIN não deixa resíduos sobre a pele, é resistente à água e evita o ardor dos olhos. Tudo isso com uma sensação de frescor durante todo o uso. Ou seja, garante máximo conforto para você usar diariamente.Saiba mais sobre a linha  ISDIN Fusion Wateraqui!;60;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ISDIN  Fotoprotector Fusion Water FPS 60 - Protetor Solar Facial 30ml ; ISDIN ;Protetor solar facial para todos os tipos de pele, especialmente as mistas e oleosas. ISDIN Fotoprotector Fusion Water FPS 60 possui uma textura aquosa ultra leve, que é  absorvida imediatamente sem deixar resíduos, ideal para uso diário e atividades ao ar livre, alta proteção e controle da oleosidade.O Protetor Solar Facial ISDIN Fotoprotector Fusion Water FPS 60 tem a fórmula enriquecida com Ácido Hialurônico que promove hidratação prolongada da pele. Possui a tecnologia Wet Skin, que permite a aplicação sobre a pele molhada, sem alterar sua fotoproteção. Além de ser Sea Friendly, ou seja, seus ingredientes são biodegradáveis e/ou inorgânicos, ideal para não prejudicar os oceanos.Não irrita os olhos e é não comedogênico, ou seja, não obstrui os poros nem favorece a aparição de imperfeições, como cravos. Adquira já o seu e desfrute de uma fotoproteção completa e mais leve para cuidar da sua pele no dia a dia.;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
 ISDIN  Fusion Water 5 Stars FPS50 Color Clara - Protetor Solar Facial com Cor 50ml ; ISDIN ;Protetor solar facial com cor e acabamento matte. ISDIN Fusion Water Color proporciona uma cobertura natural e ampla proteção à pele.O Protetor SolarISDIN Fusion Water 5 Stars Color FPS 50 conta com uma textura ultraleve, de rápida absorção e à base de água, que ajuda no controle da oleosidade e ajuda a uniformizar o tom da pele e disfarçar imperfeições.A fórmula do Protetor Solar ISDIN com Cor é oftalmologicamente testada, não irrita os olhos e pode ser aplicado na pele molhada.Além de ser Sea Friendly, ou seja, é formulado para minimizar o impacto sobre o meio ambiente.;50;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
 ISDIN  Fusion Water 5 Stars FPS50 Color Escura  - Protetor Solar Facial com Cor 50ml ; ISDIN ;Protetor solar facial com cor e acabamento matte. ISDIN Fusion Water Color proporciona uma cobertura natural e ampla proteção à pele.O Protetor SolarISDIN Fusion Water 5 Stars Color FPS 50 conta com uma textura ultraleve, de rápida absorção e à base de água, que ajuda no controle da oleosidade e ajuda a uniformizar o tom da pele e disfarçar imperfeições.A fórmula do Protetor Solar ISDIN com Cor é oftalmologicamente testada, não irrita os olhos e pode ser aplicado na pele molhada.Além de ser Sea Friendly, ou seja, é formulado para minimizar o impacto sobre o meio ambiente.;50;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
 ISDIN  Fusion Water 5 Stars FPS50 Color Média - Protetor Solar Facial com Cor 50ml ; ISDIN ;Protetor solar facial com cor e acabamento matte. ISDIN Fusion Water Color proporciona uma cobertura natural e ampla proteção à pele.O Protetor SolarISDIN Fusion Water 5 Stars Color FPS 50 conta com uma textura ultraleve, de rápida absorção e à base de água, que ajuda no controle da oleosidade e ajuda a uniformizar o tom da pele e disfarçar imperfeições.A fórmula do Protetor Solar ISDIN com Cor é oftalmologicamente testada, não irrita os olhos e pode ser aplicado na pele molhada.Além de ser Sea Friendly, ou seja, é formulado para minimizar o impacto sobre o meio ambiente.;50;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
 ISDIN  Kit Isdin Protetor Solar Fusion Water 50ml + Sabonete de Limpeza 80ml ; ISDIN ;Kit ISDIN Protetor Solar Fusion Water 50ml + Sabonete de Limpeza 80mlDesenvolvido com a expertise da Isdin, líder em dermatologia e cuidados com a pele, este kit combina dois produtos especialmente formulados para atender às necessidades da pele oleosa.O Protetor Solar Facial Fusion Water FPS60 oferece uma proteção eficaz contra os raios solares prejudiciais, enquanto sua textura leve e não oleosa é perfeita para a pele propensa à oleosidade.Complementando essa proteção, o Sabonete Facial em Barra Isdin Acniben limpa profundamente a pele, removendo o excesso de oleosidade e impurezas, sem ressecar. Sua fórmula suave e eficaz ajuda a prevenir e tratar a acne, deixando a pele limpa, fresca e saudável.Como usar: Sabonete Oily Skin Acniben 1 Oil Control: Utilizar o produto de manhã e à noite como o primeiro passo de sua rotina facial.Umedeça o sabonete com água até formar espuma, aplique na pele úmida do rosto e pescoço e massageie suavemente.Enxágue bem.Uso externo.Protetor Solar Facial Isdin Fusion Water Control FPS 60: Aplicar uma quantidade generosa na pele da face seca ou molhada meia hora antes da exposição ao sol. Reaplicar a cada 2 horas. Repetir a aplicação após nadar, sudorese intensa ou secar-se com a toalha.;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
 ISDIN  UV Brush Mineral FPS50 - Protetor Solar Facial em Pó 2g ; ISDIN ;Protetor solar facial em pó. ISDIN UV Brush Mineral FPS 50 protege sua pele com acabamento matte e invisível que deixa a pele respirar.O Protetor Solar Facial em Pó ISDIN UV Brush Mineral FPS 50 possui ação antipoluição, protege contra o fotenvelhecimento, disfarça os poros e pode ser usado sobre a maquiagem. Pode ser usado por todos os tipos de pele, incluindo as sensíveis. Além disso, também proporciona proteção contra luz azul.;50;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 Imecap  Actsun FPS60 - Protetor Solar Facial 50g ; Imecap ;Protetor solar facial. Imecap Actsun FPS60 possui uma textura suave de fácil aplicação que protege a pele e hidrata a cútis.O Protetor Solar Facial Imecap Actsun FPS60 traz ativos na fórmula que previnem a oxidação causada pelos raios uv, além de acalmar e tonificar a tez. Pode substituir o uso diário de base já que uniformiza o tom da pele e também pode ser aplicado como primer para maquiagem.;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
 Imecap  Protetor Solar Actsun FPS60 Pele Média com 50g ; Imecap ;Protetor Solar Imecap Actsun FPS60 Pele Média com 50gO Protetor Solar Facial Imecap Actsun possui uma textura suave e de fácil aplicação. contém vitamina e que proporciona hidratação e proteção da pele contra a oxidação causadas pelos raios uv e água thermal que acalma e tonifica a pele. Sua formulação dermatologicamente testada, contém uma composição de filtros solares adequada que garante uma alta proteção contra raios uva/uvb.Imecap actsun fps 60 facial é um protetor solar de uso diário especialmente desenvolvido para proteger sua pele dos efeitos nocivos causados pelas radiações uva/uvb, como queimaduras solares e envelhecimento precoce.uso: Aplicar sobre a pele limpa e seca. Aplique abundantemente antes da exposição ao sol. É necessária a reaplicação do produto para manter a sua efetividade. Reaplique sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol.;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
