prod-descr;prod-marca;prod-detalhe;prod_fps
 Vichy  Capital Soleil FPS60 Cor 3.0 - Protetor Solar com Cor 40g ; Vichy ;Protetor solar com cor. Vichy Capital Soleil FPS60 confere alta cobertura para a pele, além de proteger contra os danos dos raios UVA E UVB.O Protetor Solar Vichy Capital Soleil FPS60 conta com ativos especiais na fórmula, que ajudam amenizar as marcas solares, previnem a hiperpigmentação e uniformizam o tom da tez com um super acabamento.;60
 Vichy  Capital Soleil FPS60 Cor 5.0 - Protetor Solar com Cor 40g ; Vichy ;Protetor solar com cor. Vichy Capital Soleil FPS60 confere alta cobertura para a pele, além de proteger contra os danos dos raios UVA E UVB.O Protetor Solar Vichy Capital Soleil FPS60 conta com ativos especiais na fórmula, que ajudam amenizar as marcas solares, previnem a hiperpigmentação e uniformizam o tom da tez com um super acabamento.;60
 Vichy  Capital Soleil Hydra-Matte FPS50 - Protetor Solar Facial 30ml ; Vichy ;Protetor solar para todos os tipos de pele, especialmente oleosas. Vichy Capital Soleil Hydra-Matte FPS50 protege e hidrata com efeito matte por até 12 horas.O Protetor Solar Vichy Capital Soleil Hydra-Matte FPS50 garante máxima proteção contra os nocivos raios UVA e UVB, com fórmula textura leve e resistente à água. Além disso, garante uma aparência bonita, com total na saúde para sua derme.;50
 Vichy  UV-Age Daily Sem Cor FPS 60 - Protetor Solar Facial 40g ; Vichy ;Protetor solar facial sem cor. Vichy UV-Age Daily Sem Cor FPS 60 possui ação Redutor de Linhas que deixa a pele visivelmente mais firme, é de toque seco e oil-free.O Protetor Solar Facial UV-Age Daily Sem Cor FPS 60 foi desenvolvido para a pele brasileira, sua fórmula contém peptídeos pró-colágeno e frações probióticas que entregam uma ação Redutor de Linhas, deixando sua pele visivelmente mais preenchida e revitalizada. Previne contra rugas, manchas solares, uniformiza o tom da pele e atua diretamente no fotoenvelhecimento.;60
 Vichy  V Capital Soileil Hydra-Matte FPS50 2.0 - Protetor Solar Facial com Cor 30g ; Vichy ;Protetor solar com cor. Vichy V Capital Soileil Hydra- Matte FPS50 protege a pele dos raios UVA e UVB com efeito matte por até 12 horas. Ideal para a sua rotina diária de cuidados.O Protetor Solar Vichy V Capital Soileil Hydra- Matte FPS50 possui uma textura leve, com toque seco que elimina o brilho durante o dia. Além disso, sua composição tem água vulcânica Vichy que hidrata a cutis sem pesar.;50
 Vult  Care FPS 50 - Multiprotetor Solar Facial 30g ; Vult ;Multiprotetor solar facial. Vult Care FPS 50 protege a pele contra danos do sol e o envelhecimento precoce.O Multiprotetor Solar Facial Vult Care FPS 50 proporciona proteção multinível (UVA + UVA logo + UVB) e 48 horas de hidratação, sem obstruir os poros nem deixar resquícios brancos. Possui textura ultra fluida com acabamento matte de cobertura invisível que não escorre, não craquela a base e nem esfarela a maquiagem. Pode ser usado por todos os tipos de pele, inclusive as oleosas, deixando uma sensação de pele limpa por 12 horas.;50
 o Boticário  Boti.Sun Ultra Fluido FPS 70 - Protetor Solar Facial Antioxidante 10ml ; o Boticário ;"Protetor solar facial para todos os tipos e tons de pele. Boti.Sun Ultra Fluido o Boticário conta com dupla ação antioxidante que combate os radicais livres e proteção FPS 70.O Protetor Solar Facial Antioxidante FPS 70 Boti.Sun Ultra Fluido o Boticário promove dupla ação antioxidante de combate e prevenção dos danos dos radicais livres, sendo um poderoso agente contra o envelhecimento precoce, manchas solares e outros efeitos da exposição ao sol.Com textura ultrafluida, leve e fácil de espalhar, este protetor solar para o rosto possui um acabamento 100% invisível. Além disso, não muda a cor natural da sua pele, não importa o tom, afinal, toda pele brasileira precisa de proteção. Inovador, combina a Tecnologia de Proteção Sonnenstrahl ao Extrato da Flor de Lótus para uma dupla ação antioxidante que protege sua pele da exposição aos raios UVA+UVB+luz azul e combate os danos dos agressores externos, como radicais livres e poluição, prevenindo o envelhecimento solar.Benefícios:- Dupla ação antioxidante;- Proteção contra agressores externos, como radicais livres;- Textura ultra fluida, leve e refrescante.- Não deixa a pele esbranquiçada; - Forma um filme protetor que mantém a hidratação da pele;- Resistente à água e ao suor;-Toque seco com rápida absorção;- Não esfarela.  - Reef Safe: fórmula testada e aprovada como segura para corais!?A linha Boti. Sun é especialista em cuidado diário e proteção para a pele exposta a raios solares em ambientes externos e internos. Com alta proteção, além de pensar no que a pele brasileira necessita, também pensa no meio ambiente. Nenhum produto do Boticário é testado em animais, ou seja, este item possui selo Cruelty Free. Produto vegano.";70
 o Boticário  Botik Vitamina C FPS 50 - Gel Creme Multiprotetor 40g ; o Boticário ;Gel creme multiprotetor para todos os tipos de pele. Botik Vitamina C o Boticário previne o fotoenvelhecimento e reativa o brilho da pele.O Gel Creme Multiprotetor FPS 50 Botik Vitamina C o Boticário contém Vitamina C, poderoso ativo reconhecido por sua ação antioxidante, que neutraliza a ação dos radicais livres. Sua fórmula com Vitamina C e FPS 50 previne o fotoenvelhecimento, reativa a luminosidade natural da pele e reduz a aparência dos sinais de cansaço.Este item multifuncional com FPSde Botik traz os melhores ativos combinados com a avançada tecnologia Suíça. É ideal para ser usado antes da maquiagem.Dermatologicamente testado.Nenhum produto do Boticário é testado em animais, ou seja, este item possui selo Cruelty Free. ;50
 o Boticário  Botik Ácido Hialurônico Fluido FPS50 - Protetor Solar Facial 40ml ; o Boticário ;"Protetor solar facial para todos os tipos de pele. Botik o Boticário Ácido Hialurônico Fluido FPS50 previne o envelhecimento precoce e a perda de firmeza da pele.O Protetor Solar Facial Botik o Boticário Ácido Hialurônico Fluido FPS50 é o último passo da sua rotina de skincare diurna. Ele oferece alta proteção solar e tratamento para a pele através de fórmula com Ácido Hialurônico, especialmente desenvolvido para proteger, hidratar, prevenir o envelhecimento precoce e a perda de firmeza da pele. Com textura fluida, acabamento invisível e toque seco, garante rápida absorção e efeito matte sem esfarelar ou escorrer ao longo do dia, controlando o brilho por até 8 horas, causado pela oleosidade excessiva. Também auxilia na prevenção dos sinais do envelhecimento precoce, evitando a perda de firmeza e protegendo a pele contra danos nocivos causados pelo sol e pela luz azul.Produto Vegano, Dermatologicamente e oftalmologicamente testado; Não comedogênico; Não acnegênico.Nenhum produto o Boticário é testado em animais, ou seja, este item possui selo Cruelty Free.";50
 o Boticário  Botik Ácido Hialurônico Multiprotetor Fluído FPS 50 - Protetor Solar Facial 30ml ; o Boticário ;Protetor solar facial para todos os tipos de pele. Com acabamento invisível, o Multiprotetor Fluído o Boticário Botik Ácido Hialurônico FPS 50 protege, hidrata e previne o envelhecimento precoce e perda de firmeza da pele.O Multiprotetor Fluído o Boticário Botik Ácido Hialurônico FPS 50 é ideal para completar a rotina de cuidados faciais diurna. Com Ácido Hialurônico, entrega proteção + firmeza, além de hidratar e prevenir o envelhecimento precoce e a perda de firmeza da pele. Possui uma textura fluída com toque seco e acabamento invisível. Com FPS 50, protege contra os danos causados pelos raios solares.Oftalmologicamente E Dermatologicamente Testado.Nenhum produto do Boticário é testado em animais, ou seja, este item possui selo Cruelty Free. ;50
