prod-descr;prod-;prod-comentario;prod-aval;analise_sentimento;sentimento;acuracidade
Protetor Solar Facial L'Oréal Paris UV Defender Antioleosidade Cor Média FPS 60, 40g;L'Oréal Paris;maria protetor solar cor: média pra usar dia dia . transferi pouco ..;4.5;{'label': '3 stars', 'score': 0.3858850598335266};neutro;0.3858850598335266
 Bioderma  Photoderm Antioleosidade Neutro FPS30 - Protetor Solar Facial 40g ; Bioderma ;protetor deixou pele oleosidade, porém causou muita espinha, descontinuei uso.;4.5;{'label': '2 stars', 'score': 0.42702391743659973};negativo;0.42702391743659973
 Bioderma  Photoderm Antioleosidade Neutro FPS30 - Protetor Solar Facial 40g ; Bioderma ;espalha bem, gostei. passar pra passar todo rosto;4.5;{'label': '5 stars', 'score': 0.5410675406455994};positivo;0.5410675406455994
 Bioderma  Photoderm Antioleosidade Neutro FPS30 - Protetor Solar Facial 40g ; Bioderma ;produto excelente. super leve, deixa pele pegajosa cheiro ótimo, lembra nada cheiros tradicionais protetor solar. precisa espalhar bem deixar nenhum rastro branco. comprei comprei três. recomendo.;4.5;{'label': '5 stars', 'score': 0.7895783185958862};positivo;0.7895783185958862
 Bioderma  Photoderm Antioleosidade Neutro FPS30 - Protetor Solar Facial 40g ; Bioderma ;começo fica pouco grudento, fica bom rosto, recompraria novamente.;4.5;{'label': '4 stars', 'score': 0.42824676632881165};positivo;0.42824676632881165
 Bioderma  Photoderm Antioleosidade Neutro FPS30 - Protetor Solar Facial 40g ; Bioderma ;nunca usei nada dessa marca, comprei preço tava bem conta, chegou bem embalado antes prazo, pele oleosa, todo protetor dá certo, ansiosa iniciar uso saber dará certo.;4.5;{'label': '1 star', 'score': 0.4207380414009094};negativo;0.4207380414009094
Protetor Solar Sunless Sem Base FPS 50 Toque Seco 60g;Farmax;taynara silva lopes excelente amei protetor solar, textura creme, absorve bem pele, dá sensação oleosidade. super recomendo! 2;4.5;{'label': '5 stars', 'score': 0.8509066700935364};positivo;0.8509066700935364
Sallve Proteção Antioxidante Hidratante 40G - Fps 30 Uva/Uvb + Nano Vitamina C 10%;Fareva;lucia helena nogueira produto ótimo. rosto ficou hidratado pele macia. 1;4.5;{'label': '1 star', 'score': 0.6719130873680115};negativo;0.6719130873680115
Sallve Proteção Antioxidante Hidratante 40G - Fps 30 Uva/Uvb + Nano Vitamina C 10%;Fareva;maria eduarda bom goste textura. espalha bem. deixa bem hidratada.;4.5;{'label': '4 stars', 'score': 0.5569066405296326};positivo;0.5569066405296326
Sallve Proteção Antioxidante Hidratante 40G - Fps 30 Uva/Uvb + Nano Vitamina C 10%;Fareva;cliente kindle bom espesso versão fps. logo pesa pouco longo dia. nada diferente filtro solar pra pele oleosa... arrependi ter pego 2, pois preço bom.;4.5;{'label': '3 stars', 'score': 0.3828626275062561};neutro;0.3828626275062561
Sallve Proteção Antioxidante Hidratante 40G - Fps 30 Uva/Uvb + Nano Vitamina C 10%;Fareva;luiza tavares rotina skincare facilitada adoro produto. pressa, passo manhã rotina skincare matinal tá completa.;4.5;{'label': '5 stars', 'score': 0.5235258340835571};positivo;0.5235258340835571
Sallve Proteção Antioxidante Hidratante 40G - Fps 30 Uva/Uvb + Nano Vitamina C 10%;Fareva;cliente kindle mediano realmente hidratada clareia pouco pele, talvez causa ação antioxidante vitamina c, porém cheiro forte protetor solar oleoso. consigo usar rotina qualquer produto passo fica oleoso gosto. uso modo individual, somente tarde.;4.5;{'label': '2 stars', 'score': 0.4057651162147522};negativo;0.4057651162147522
Sallve Proteção Antioxidante Hidratante 40G - Fps 30 Uva/Uvb + Nano Vitamina C 10%;Fareva;alcione rodrigues praticidade qualidade uso tempo, produto maravilhoso une tudo gente precisa dia dia! pele outra hidratante antioxidante agora vem fator proteção, ficou perfeito!;4.5;{'label': '5 stars', 'score': 0.8331955671310425};positivo;0.8331955671310425
Sallve Proteção Antioxidante Hidratante 40G - Fps 30 Uva/Uvb + Nano Vitamina C 10%;Fareva;material ruim bem funcional uso praticamente manhã.;4.5;{'label': '4 stars', 'score': 0.48238036036491394};positivo;0.48238036036491394
Sallve Proteção Antioxidante Hidratante 40G - Fps 30 Uva/Uvb + Nano Vitamina C 10%;Fareva;"luciana ótimo! leve, deixa pele gostosa, sensação pesada ""argamassa"" alguns cosméticos deixam... 1";4.5;{'label': '1 star', 'score': 0.5352134108543396};negativo;0.5352134108543396
Protetor Solar Sunless Sem Base FPS 50 Toque Seco 60g;Farmax;suzue protetor perfeito leve, preço amigo, quantidade incrível, toque seco mesmo, cheiro suave quase cheiro, queridinho médicos. quero monte. 3;4.5;{'label': '5 stars', 'score': 0.48547622561454773};positivo;0.48547622561454773
Protetor Solar Sunless Sem Base FPS 50 Toque Seco 60g;Farmax;"cássio reis deixa pouco oleosa quesito "" protetor solar"" ok. atendendo bastante, porém, produto deixa pele pouco oleosa. 2";4.5;{'label': '3 stars', 'score': 0.4859575033187866};neutro;0.4859575033187866
Protetor Solar Sunless Sem Base FPS 50 Toque Seco 60g;Farmax;gabriela xavier ferreira bom custo benefício, mas... preço ótimo, seca pele, fica molhado passando pó deixa pele oleosa decorrer dia, acontecia outros.?;4.5;{'label': '3 stars', 'score': 0.40666237473487854};neutro;0.40666237473487854
Protetor Solar Sunless Sem Base FPS 50 Toque Seco 60g;Farmax;fernando miranda santa rita junior ótima proteção excelente marca excelente produto.;4.5;{'label': '5 stars', 'score': 0.8085787296295166};positivo;0.8085787296295166
Protetor Solar Sunless Sem Base FPS 50 Toque Seco 60g;Farmax;regi rodrigues protetor solar facial uso produto agora resolvi comprá-lo amazon. produto bom, entrega perfeita;4.5;{'label': '5 stars', 'score': 0.4737946391105652};positivo;0.4737946391105652
Protetor Solar Sunless Sem Base FPS 50 Toque Seco 60g;Farmax;claudia ótimo custo benefício passa área olhos, coça olhos, arde. assim, vale pena comprar 1;4.5;{'label': '1 star', 'score': 0.2380407154560089};negativo;0.2380407154560089
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;nice marca boa. cor: clara atendeu expectativas...a cor serviu bem pele. comprem medo.;4.5;{'label': '4 stars', 'score': 0.566070020198822};positivo;0.566070020198822
 Sunmax  Intense FPS60 - Protetor Solar Facial 200g ; Sunmax ;excelente produto, deixa pele oleosa, rápida absorção. comprei 2°unidade, indicação dermato ???;4.5;{'label': '5 stars', 'score': 0.6632018685340881};positivo;0.6632018685340881
 Sunmax  Intense FPS60 - Protetor Solar Facial 200g ; Sunmax ;gostei , desenvolvi algum tipo reação, pois pele aderiu muitas espinhas apos uso;4.5;{'label': '3 stars', 'score': 0.33332908153533936};neutro;0.33332908153533936
 Sunmax  Intense FPS60 - Protetor Solar Facial 200g ; Sunmax ;excelente;4.5;{'label': '5 stars', 'score': 0.785732090473175};positivo;0.785732090473175
 Sunmax  Intense FPS60 - Protetor Solar Facial 200g ; Sunmax ;excelente produto amoo…;4.5;{'label': '5 stars', 'score': 0.7578124403953552};positivo;0.7578124403953552
 Sunmax  Intense FPS60 - Protetor Solar Facial 200g ; Sunmax ;ótimo protetor, hidrata bastante pele.;4.5;{'label': '3 stars', 'score': 0.44680625200271606};neutro;0.44680625200271606
Protetor Solar Labial fps30 5,7g Sallve;Fareva;incrível!!!! perfeito! 23 março 2024 fácil espalhar hidratante. 1;4.5;{'label': '5 stars', 'score': 0.8491635322570801};positivo;0.8491635322570801
Protetor Solar Labial fps30 5,7g Sallve;Fareva;maria fernanda tudoooo bom 24 março 2024 sente diferença desde primeiro dia uso, quase acreditei diferença.;4.5;{'label': '3 stars', 'score': 0.29518577456474304};neutro;0.29518577456474304
Protetor Solar Labial fps30 5,7g Sallve;Fareva;malu pereira confortavel super confortável lábios, ótimo pro dia dia;4.5;{'label': '5 stars', 'score': 0.6354731321334839};positivo;0.6354731321334839
Protetor Solar Labial fps30 5,7g Sallve;Fareva;paula excelente! ameiii! cheiro, hidrata vai ficando matte. ?????? 2;4.5;{'label': '1 star', 'score': 0.29809242486953735};negativo;0.29809242486953735
Protetor Solar Labial fps30 5,7g Sallve;Fareva;rodrigo corrêa castro bom produto bom produto, barato;4.5;{'label': '4 stars', 'score': 0.4902879297733307};positivo;0.4902879297733307
Protetor Solar Labial fps30 5,7g Sallve;Fareva;fedido perfeito hidrata bem deixar boca melecada, logo absorve fica perfeito.;4.5;{'label': '5 stars', 'score': 0.49143266677856445};positivo;0.49143266677856445
Protetor Solar Labial fps30 5,7g Sallve;Fareva;catarina bom. passei, deixei alguns minutos tirei senti boa uniformizada pele fina lábios sabe, efeito regenerativo. textura sequinha, forma camada protetora realmente sente lábio protegido ,não sei explicar bem, espere algo melado igual nivea, gloss, realmente faz jus título protetor solar labial gostei resultado.;4.5;{'label': '3 stars', 'score': 0.38312679529190063};neutro;0.38312679529190063
Protetor Solar Labial fps30 5,7g Sallve;Fareva;mandy perfeito produto primeiro dia uso faz diferença, além proteger raios uv, dá hidratada potente. qualidade salve, dizer. 2;4.5;{'label': '5 stars', 'score': 0.7205202579498291};positivo;0.7205202579498291
Darrow Protetor Solar Corporal Actine Fresh 30 Fps 150G -;Pierre Fabre;diolino oliveira batista protetor protetor bastante oleoso. praia ótimo;4.5;{'label': '2 stars', 'score': 0.3668060600757599};negativo;0.3668060600757599
Darrow Protetor Solar Corporal Actine Fresh 30 Fps 150G -;Pierre Fabre;catarina f. protetor toque razoavelmente seco acho difícil encontrar protetor solar corporal toque realmente seco preço acessível, todos experimentei momento consegue melhor;4.5;{'label': '2 stars', 'score': 0.46407681703567505};negativo;0.46407681703567505
Darrow Protetor Solar Corporal Actine Fresh 30 Fps 150G -;Pierre Fabre;marinete ótimo 24 março 2024 super recomendo;4.5;{'label': '5 stars', 'score': 0.7205725908279419};positivo;0.7205725908279419
Darrow Protetor Solar Corporal Actine Fresh 30 Fps 150G -;Pierre Fabre;dyovana protetor exatamente esperando;4.5;{'label': '5 stars', 'score': 0.3947930335998535};positivo;0.3947930335998535
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;bia avaliação cor: médio usando pouco tempo, gostando bastante, sequinho fica lindo pele.;4.6;{'label': '3 stars', 'score': 0.5095467567443848};neutro;0.5095467567443848
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;luciana eduardo alta absorção, pele seca. cor: médio excelente produto, deixa pele seca, boa cobertura. comprei cor médio, mim ficou tom pele. uso assim, passo camada fininha.;4.6;{'label': '3 stars', 'score': 0.4315125048160553};neutro;0.4315125048160553
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;renata pena oxida cor: claro 99% perfeito. maaaaaas, oxida fica pouco escuro pele. pra usar, parece bronzeei pouco rs. branquinha, então acredito peles claras vão adaptar cor. resto, toque seco, realmente pele fica brilhosa, arde olhos, cobertura leve (mas buscava). parece usando nada, sensação agradável pele. protetor cor brilhoso baixo, faz mágica tirar excesso brilho rs. ahh, pele normal. 4;4.6;{'label': '2 stars', 'score': 0.35267162322998047};negativo;0.35267162322998047
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;bia avaliação cor: médio usando pouco tempo, gostando bastante, sequinho fica lindo pele. 1;4.6;{'label': '3 stars', 'score': 0.442131370306015};neutro;0.442131370306015
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;felype silva delfino excelente protetor. cor: claro excelente produto.;4.6;{'label': '5 stars', 'score': 0.7059626579284668};positivo;0.7059626579284668
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;caroline lula cumpre exatamente promete. cor: médio chegou corretamente, veio caixa ,somente dentro embalagem msm ,não proteção,ainda bem nada quebrar ... ,chegou avarias ,eu hoje encontrei nenhum protetor solar facial agrado ,mas amei ,tem toque seco fica pegajoso ,não muita fragrância cor adaptou tom pele ,será agora predileto ? ???? 1;4.6;{'label': '3 stars', 'score': 0.3610248267650604};neutro;0.3610248267650604
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;achadinhos alê protetor solar cor: médio vou bem sincera, ñ aparece video ficou bem amarelo esfarela, fiquei decepcionada pq nao deu certo pra pele q oleosa tom tbm nao deu certo. parece q nao funde pele, fica estranho, fica melecado tbm sendo q proposta “toque seco”. comprei outro cor claro, so q nao propostas diferentes, cor claro vdd nao fica cor nenhuma, passado protetor cor, vc vai espalhando vai sumindo, tbm oxidou pouco. nao deu certo pra mim! q caro. 1;4.6;{'label': '1 star', 'score': 0.4921126365661621};negativo;0.4921126365661621
Eucerin, Protetor Solar Facial Oil Control Tinted com Cor FPS70 50g;Eucerin;bruna melhor usei cor: claro protetor cor dúvidas melhor usei , cobre medida certa , fica grudando transferindo . acredito encontrei protetor cor tão bom . perfeito p mim. 3;4.6;{'label': '3 stars', 'score': 0.5554739236831665};neutro;0.5554739236831665
DARROW ACTINE OIL CONTROL GEL DE LIMPEZA 140G;Pierre Fabre;"ana . amei; chegou perfeito estado.";4.6;{'label': '5 stars', 'score': 0.5803705453872681};positivo;0.5803705453872681
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;cliente kindle bom bom protetor solar. execeto cheiro e, limpa pele, exemplo, guardanapo, fica machinha sujeira amarelada protetor.;4.6;{'label': '4 stars', 'score': 0.49337509274482727};positivo;0.49337509274482727
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;kessia gadelha nogueira bom, pensei melhor.... bem líquida consistência dele, fácil espalhar, porém segura oleosidade pele 2h, pode problma particular meu. rende bastante, bom, ficar reaplicando, cheiro agradou muito, cumpre função primeira proteção solar.;4.6;{'label': '4 stars', 'score': 0.494428813457489};positivo;0.494428813457489
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;hortência s. deixa pele branca segura oleosidade protetor oleoso absorve completamente pele.;4.6;{'label': '1 star', 'score': 0.5444695949554443};negativo;0.5444695949554443
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;suzana rezende gostei achei pesado pele, muuuito oleoso. sobre proteção, maravilhosa acha outros toque seco, boa proteção conta. comprarei novamente. 8;4.6;{'label': '5 stars', 'score': 0.4408665597438812};positivo;0.4408665597438812
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;emile ultraleve realmente toque leve, espero gostar uso contínuo, realmente controle oleosidade. gostando. chegou prazo certo.;4.6;{'label': '4 stars', 'score': 0.3409927785396576};positivo;0.3409927785396576
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;silmara cardoso excelente! excelente protetor solar toque seco.;4.6;{'label': '5 stars', 'score': 0.7998206615447998};positivo;0.7998206615447998
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;meirediane protetor solar ótimo produto, bem embalado entrega rápida;4.6;{'label': '5 stars', 'score': 0.49916431307792664};positivo;0.49916431307792664
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;paula produto bom esbranquiça pele textura incrível porém esbranquiça pele, seja, pessoas negras podem usar vão ficar tom acidentado pele legal... única ressalva, dava 5 estrelas porque protetor realmente bom, melhor usei agora questão estética esbranquiçar incomodou, único defeito 3;4.6;{'label': '3 stars', 'score': 0.6819670796394348};neutro;0.6819670796394348
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;victor bom comprei novamente;4.6;{'label': '5 stars', 'score': 0.53562992811203};positivo;0.53562992811203
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;jerlaine protetor solar amei;4.6;{'label': '4 stars', 'score': 0.30970385670661926};positivo;0.30970385670661926
Darrow Actine - Protetor Solar Ultra Fps80;Pierre Fabre;herik costa bom custo benefício bom custo benefício, toque seco durabilidade ok;4.6;{'label': '4 stars', 'score': 0.5223854184150696};positivo;0.5223854184150696
 Sunmax  Fluid FPS 55 - Protetor Solar 60ml ; Sunmax ;bom, super fluido pele fica sequinha longo tempo.;4.6;{'label': '4 stars', 'score': 0.4606984257698059};positivo;0.4606984257698059
