prod_descricao;prod_marca;prod_avaliacao;prod_comentario
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  cx protetor solar veio aberta lacre, coma ponta suja protetor. Quanto produto espalha razoavelmente bem, denso, faz fixar melhor pele. cheiro suave, bom, maioria protetores solares. 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  Cheiroso, deixa pele sequinha. Bom rendimento. 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  gosto bastante desse filtro solar pois trata pele além proteção solar fica oleoso nada pó translúcido resolva 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  terceira vez compro protetor. Gosto pois, além proteger bem. econômico, é, rende bem deixa corpo todo lambuzado. cheiro suave agradável. bom preço aqui 2 pessoas acharam útil 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  terceira vez compro protetor. Gosto pois, além proteger bem. econômico, é, rende bem deixa corpo todo lambuzado. cheiro suave agradável. bom preço aqui 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  pele mista achei deu bom match produto. deixa pele aspecto hidratado medida certa. mora local onde faz calor talvez “sinta” produto pele. 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  terceira vez compro protetor. Gosto pois, além proteger bem. econômico, é, rende bem deixa corpo todo lambuzado. cheiro suave agradável. bom preço aqui 1 pessoa achou útil 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  Entrega rápida Amei produto 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  Primeira compra neste site..experiência positiva, produto correto, entregue rápido.. obrigada 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  uso tempo. Amo! 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  produto excelente. Porém entrega deixou desejar. caixa veio amassada lacre. 
L'Oréal Paris Protetor Solar Facial Antirrugas FPS60 com Ativo Hialurônico Solar Expertise, 40g;L'Oréal Paris;4.6;FPS 60  cheiro produto delicia. toque aveludado pele, deixa traços oleosidade. pele super oleosa protetor solar ficou grudenta. toque seco, tempo dá pra sentir hidrata. 
L'Oréal Paris Solar Expertise Antirrugas FPS30 - Protetor Solar Facial 40g;L'Oréal Paris;4.6;FPS 60  bom produto, porém curti alguns pontos, : Pele fica brilhosa deu espinha, acredito pouco oleoso.. protege bem sol ( olha q moro praia) 1 pessoa achou útil 
L'Oréal Paris Solar Expertise Antirrugas FPS30 - Protetor Solar Facial 40g;L'Oréal Paris;4.6;FPS 60  bom, deixa pele oleosa acinzentada peles negras. cor pouco rosada, pigmenta pele. Seca rápido pele adere bem. surpresa boa. 4 pessoas acharam útil 
L'Oréal Paris Solar Expertise Antirrugas FPS30 - Protetor Solar Facial 40g;L'Oréal Paris;4.6;FPS 60  bom, nao pegajoso, espalha facil, gostei muito! 
L'Oréal Paris Solar Expertise Antirrugas FPS30 - Protetor Solar Facial 40g;L'Oréal Paris;4.6;FPS 60  gosto bastante desse filtro solar pois trata pele além proteção solar fica oleoso nada pó translúcido resolva 2 pessoas acharam útil 
L'Oréal Paris Solar Expertise Antirrugas FPS30 - Protetor Solar Facial 40g;L'Oréal Paris;4.6;FPS 60  Produto excelente gastei 
L'Oréal Paris Solar Expertise Antirrugas FPS30 - Protetor Solar Facial 40g;L'Oréal Paris;4.6;FPS 60  terceira vez compro protetor. Gosto pois, além proteger bem. econômico, é, rende bem deixa corpo todo lambuzado. cheiro suave agradável. bom preço aqui 1 pessoa achou útil 
L'Oréal Paris Solar Expertise Antirrugas FPS30 - Protetor Solar Facial 40g;L'Oréal Paris;4.6;FPS 60  Achei deixa pele pouquinho oleosa Porém aspecto radiante gostando 
L'Oréal Paris Solar Expertise Antirrugas FPS30 - Protetor Solar Facial 40g;L'Oréal Paris;4.6;FPS 60  Amo produtos dessa marca, muita qualidade custo benefício, protetor espalha bem rende bastante, perfeito 1 pessoa achou útil 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Kawana gradi costa bom...   19 março 2024   Chegou dentro prazo, bem embalado lacrado. Comecei usar hoje, fácil espalhar, aplicar região, oxida, vi comentários anteriores pessoal fiz conforme falaram deu super certo. pele oleosa, aderiu super bem. 1 pessoa achou útil 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Ana Produto top      satisfeita produto, comprei conhecer, somente influenciada marca, decepcionei. Textura leve, cheiro agradável. Excelente ??? 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;"monnacs Bom preço, melhores      sozinho funciona relativamente bem, usa hidratante baixo deixa aspecto super gorduroso dependendo produto usar embaixo fica péssimo espalhar pincel. cor bonita usando pincel kabuki base fica bem uniforme, caso cobertura manchas boa, então espera ficar aparência rosto uniforme (principalmente olheiras) talvez produto indicado. transfere fácil TODAS roupas uso ficam marcadas pescoço; deixo peça molho uns minutinhos esfrego sabão coco sai relativamente fácil, fazer processo todos dias bem chato. 2 pessoas acharam útil "
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Suzue Maravilhoso      cor clara tão clara, deu certo pra mim. Espalha bem. Cobre bem. Gostei antigo La Roche usei. Preço excelente. Aprovado recomendo! 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Bruna Ótimo custo benefício      Achei valeu bastante preço! Deixa pele sequinha, fica pegajoso. cor clara clara, pele bem branquinha, vai ficar laranja ele. 1 pessoa achou útil 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Cauã Ritzel Bom agora      Avaliação esposa: Hoje usando segunda vez. Achei cor pouco alaranjada, pra produto pele clara. posso ter sentido conta tom pele. incomodou pouco início perfume, fiquei sentindo cheiro dia todo... apesar perfume bom, ficou pouco enjoativo. senti oleoso pele, ponto bastante positivo. Vamos ver verão mesma sensação. modo geral bom produto, pele bem clarinha, pode acabar ficando rosto laranja. 1 pessoa achou útil 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Andre Luiz Souza Bom produto      Gostei produto, porém algumas horas rosto fica oleoso. 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Ana Produto top    Cor: Clara  satisfeita produto, comprei conhecer, somente influenciada marca, decepcionei. Textura leve, cheiro agradável. Excelente ??? 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Ismaria Qualidade    Cor: Média  Gostei produto achei fixação fraca, duradoura 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;maiara danubia ribeiro lima Boa cobertura    Cor: Média  pele mista achei protetor 'mela' pele. boa durabilidade cobertura Ótimo custo benefício 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Bruna Ótimo custo benefício    Cor: Clara  Achei valeu bastante preço! Deixa pele sequinha, fica pegajoso. cor clara clara, pele bem branquinha, vai ficar laranja ele. 1 pessoa achou útil 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;interessante, porém pensei carregaria qualquer celular pega fundos espelhados. Então desapontei. Outra coisa gostei pra ligar precisa fonte deveria tomada normal. Enfim , gostei , porém recomendo sim. Indico   29 março 2024   usei ainda porém conheço maravilhoso. Pode comprar usar medo. Vai proteger ainda deixar linda tom adequado. 1 pessoa achou útil 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Andre Luiz Souza Bom produto    Cor: Clara  Gostei produto, porém algumas horas rosto fica oleoso. 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Maria Protetor solar    Cor: Média  pra usar dia dia . Transferi pouco .. 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Suzue Maravilhoso    Cor: Clara  cor clara tão clara, deu certo pra mim. Espalha bem. Cobre bem. Gostei antigo La Roche usei. Preço excelente. Aprovado recomendo! 
L'Oréal Paris UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g;L'Oréal Paris;4.5;Nice Marca boa.    Cor: Clara  Atendeu expectativas...A cor serviu bem pele. Comprem medo. 
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;"Marcelo Ótimo aliado contra raios solares!      Sempre usei filtro solar Anthelios Airlicium tipo gel creme, nova textura fluida realmente superou expectativas merece destaque! Além fácil aplicação, deixa sensação suave sedosa, tornando-o agradável usar. capacidade hidratação controle oleosidade ponto positivo! Quanto ingredientes, dióxido titânio composição, filtro físico ajuda bloquear radiação ultravioleta protege pele raios UVB UVA. filtros químicos, exemplo moléculas octisalato avobenzona (entre outras), funcionam filtro químico absorvem, respectivamente, radiação UVB UVA. Alguns outros componentes formulação: sílica agente espessante absorvente ajuda dar textura controlar brilho pele. dimeticona silicone atua agente emoliente proporciona sensação suave pele, além ajudar espalhar filtro solar forma uniforme. glicerina agente hidratante ajuda manter umidade pele, prevenindo desidratação. trietanolamina utilizada ajustar pH formulação, garantindo filtro solar eficaz seguro pele. crosspolímero metil metacrilato polímero ajuda melhorar resistência água durabilidade filtro solar pele. filtro solar Aluminum Starch Octenylsuccinate, agente ajuda absorver excesso oleosidade pele, proporcionando efeito matificante. Durante certo tempo, alguma controvérsia sobre uso seguro desse componente cosméticos. 2002, Cosmetic Ingredient Review Expert Panel publicou avaliação segurança conclusão Aluminum Starch Octenylsuccinate seguro usado formulações cosméticas, desde limitações estabelecidas concentrações metais pesados excedidas. Desde publicação desse relatório, frequência uso desse composto aumentou expressivamente: FDA (órgão federal EUA) verificou que, 2018, fazia parte 786 formulações, passo 1998 usado apenas 172 formulações. 2002 hoje, pouco voltou dito (ou revisto) sobre tema. geral, gosto ""Anthelios Airlicium"" acredito destaca aliado confiável proteção pele contra efeitos raios solares (especialmente peles oleosas, caso). PS: especialista área dermatologia. sugestão todos busquemos informações pesquisemos sobre adotamos cuidar bem-estar! :) Ler 138 pessoas acharam útil "
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;Diana Textura leve bom pra pele oleosa      protetor solar preferido, pele mista, segura oleosidade bastante tempo. textura leve, espalha bem seca rápido. 
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;produto vibra, toca música, horrível montar pilha difícil encontrar, música toca . Maravilhoso      Melhor protetor usei, pele seca cheiro suave. 
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;Cliente Kindle Protetor solar VI-DA!      perdi contas quantos protetores testei. Primeiro porque pele cor, então cansei ficar cinza. Segundo porque mooorro agonia ficar sensação máscara cara pode melecar qualquer coisa aproxime. Terceiro pele oleosa acneica... Gente, tratei acne, tempo passou, pele virou normal, tá querendo virar seca ainda encontrado protetor solar pra chamar meu. Ate encontrei esse, versão antiacne antiox, engano, então posso envelhecer usando queridinho. leve, dá whitecast, afeta desempenho nenhum produtos maquiagem uso, descama vc esquece tá usando 1min ter passado. apaguei lista testes peguei pra chamar <3 2 pessoas acharam útil 
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;ótima marca produto!! melhor q usei, vale preço produto bom      parece q vc passou nada pele, fica sensação grudenta 
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;Bárbara Controle oleosidade      maravilhoso! pele aceitou super bem realmente ajuda controle oleosidade, mim maior ponto positivo. 1 pessoa achou útil 
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;"Marcelo Ótimo aliado contra raios solares!      Sempre usei filtro solar Anthelios Airlicium tipo gel creme, nova textura fluida realmente superou expectativas merece destaque! Além fácil aplicação, deixa sensação suave sedosa, tornando-o agradável usar. capacidade hidratação controle oleosidade ponto positivo! Quanto ingredientes, dióxido titânio composição, filtro físico ajuda bloquear radiação ultravioleta protege pele raios UVB UVA. filtros químicos, exemplo moléculas octisalato avobenzona (entre outras), funcionam filtro químico absorvem, respectivamente, radiação UVB UVA. Alguns outros componentes formulação: sílica agente espessante absorvente ajuda dar textura controlar brilho pele. dimeticona silicone atua agente emoliente proporciona sensação suave pele, além ajudar espalhar filtro solar forma uniforme. glicerina agente hidratante ajuda manter umidade pele, prevenindo desidratação. trietanolamina utilizada ajustar pH formulação, garantindo filtro solar eficaz seguro pele. crosspolímero metil metacrilato polímero ajuda melhorar resistência água durabilidade filtro solar pele. filtro solar Aluminum Starch Octenylsuccinate, agente ajuda absorver excesso oleosidade pele, proporcionando efeito matificante. Durante certo tempo, alguma controvérsia sobre uso seguro desse componente cosméticos. 2002, Cosmetic Ingredient Review Expert Panel publicou avaliação segurança conclusão Aluminum Starch Octenylsuccinate seguro usado formulações cosméticas, desde limitações estabelecidas concentrações metais pesados excedidas. Desde publicação desse relatório, frequência uso desse composto aumentou expressivamente: FDA (órgão federal EUA) verificou que, 2018, fazia parte 786 formulações, passo 1998 usado apenas 172 formulações. 2002 hoje, pouco voltou dito (ou revisto) sobre tema. geral, gosto ""Anthelios Airlicium"" acredito destaca aliado confiável proteção pele contra efeitos raios solares (especialmente peles oleosas, caso). PS: especialista área dermatologia. sugestão todos busquemos informações pesquisemos sobre adotamos cuidar bem-estar! :) Ler 149 pessoas acharam útil "
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;Samira melhor protetor usei      Ótimo produto, textura fluída, fica seco pele (tenho pele extremamente oleosa), protetor fica perfeito segura dia todo. 
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;Diana Textura leve bom pra pele oleosa      protetor solar preferido, pele mista, segura oleosidade bastante tempo. textura leve, espalha bem seca rápido. 1 pessoa achou útil 
La Roche-Posay, Anthelios Airlicium, Protetor Solar Facial Antioleosidade Sem Cor, Reduz e Controla a Oleosidade, FPS50, Textura Fluida Ultra Leve, 40g;L'oréal DCA BR;4.7;"Marcelo Ótimo aliado contra raios solares!      Sempre usei filtro solar Anthelios Airlicium tipo gel creme, nova textura fluida realmente superou expectativas merece destaque! Além fácil aplicação, deixa sensação suave sedosa, tornando-o agradável usar. capacidade hidratação controle oleosidade ponto positivo! Quanto ingredientes, dióxido titânio composição, filtro físico ajuda bloquear radiação ultravioleta protege pele raios UVB UVA. filtros químicos, exemplo moléculas octisalato avobenzona (entre outras), funcionam filtro químico absorvem, respectivamente, radiação UVB UVA. Alguns outros componentes formulação: sílica agente espessante absorvente ajuda dar textura controlar brilho pele. dimeticona silicone atua agente emoliente proporciona sensação suave pele, além ajudar espalhar filtro solar forma uniforme. glicerina agente hidratante ajuda manter umidade pele, prevenindo desidratação. trietanolamina utilizada ajustar pH formulação, garantindo filtro solar eficaz seguro pele. crosspolímero metil metacrilato polímero ajuda melhorar resistência água durabilidade filtro solar pele. filtro solar Aluminum Starch Octenylsuccinate, agente ajuda absorver excesso oleosidade pele, proporcionando efeito matificante. Durante certo tempo, alguma controvérsia sobre uso seguro desse componente cosméticos. 2002, Cosmetic Ingredient Review Expert Panel publicou avaliação segurança conclusão Aluminum Starch Octenylsuccinate seguro usado formulações cosméticas, desde limitações estabelecidas concentrações metais pesados excedidas. Desde publicação desse relatório, frequência uso desse composto aumentou expressivamente: FDA (órgão federal EUA) verificou que, 2018, fazia parte 786 formulações, passo 1998 usado apenas 172 formulações. 2002 hoje, pouco voltou dito (ou revisto) sobre tema. geral, gosto ""Anthelios Airlicium"" acredito destaca aliado confiável proteção pele contra efeitos raios solares (especialmente peles oleosas, caso). PS: especialista área dermatologia. sugestão todos busquemos informações pesquisemos sobre adotamos cuidar bem-estar! :) Ler 142 pessoas acharam útil "
